pcode,pname,tname,acode,aname,tcode,mcode,mname,oct_side15_lat,oct_side15_lon,oct_side15_distance,oct_side15_road,oct_side15_road_name,oct_side15_road_num,oct_side15_road_distance,oct_side15_road_name2,oct_side15_road_num2,oct_side15_wmen,oct_side15_men,oct_side15_total,oct_side15_house,oct_side15_leader,oct_side15_leader_cause,oct_side15_local,oct_side15_local_name,oct_side15_local2,oct_side15_local2_name,oct_side15_local3,oct_side15_local3_name,oct_side15_local4,oct_side15_local4_name,oct_side15_local5,oct_side15_local5_name,oct_side15_river,oct_side15_river_name,oct_side15_sea,oct_side15_sea_name,oct_side15_lagoon,oct_side15_lagoon_name,oct_side15_mangrove,oct_side15_mangrove_name,oct_side15_mangrove_area,oct_side15_swamp,oct_side15_swamp_name,oct_side15_swamp_area,oct_side15_island,oct_side15_island_name,oct_side15_foth,oct_side15_foth_name,oct_side15_mountain,oct_side15_mountain_name,oct_side15_mountain_sea_leval,oct_side15_border,oct_side15_border_name1,oct_side15_border_distance1,oct_side15_border_name2,oct_side15_border_distance2,oct_side15_mm_type1,oct_side15_mm_type2,oct_side15_mm_type2_name,oct_side15_mm_type3,oct_side15_mm_type3_name,oct_side15_power,oct_side15_power_name,oct_side15_highvoltage,oct_side15_dam,oct_side15_dam_name,oct_side15_reservoir,oct_side15_reservoir_name,oct_side15_weir,oct_side15_weir_name,oct_side15_housing,oct_side15_housing_total,oct_side15_condos,oct_side15_condos_total
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010150,ชุมชนไก่แก้ว,18.58766418,99.01517004,2.1,0,,,0.5,เจริญราษฎร์,106,571,508,1079,442,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,1,1,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010151,ชุมชนช่างฆ้อง,18.58236468,99.01428089,1,0,,,0.95,อินทยงยศ,106,279,253,532,281,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,1,แม่น้ำกวง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010152,ชุมชนสันป่ายางหลวง,18.58584007,99.01257366,1.3,0,,,0.35,เจริญราษฎร์,106,316,257,573,151,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010153,ชุมชนหนองเส้ง,18.59463883,99.01530147,2.6,1,เจริญราษฎร์,106,,,,549,423,972,790,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010154,ชุมชนบ้านท่า-ท่านาง,18.57962779,99.00929332,1.3,0,,,2.6,อินทยงยศ,106,173,134,307,115,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,1,แม่น้ำกวง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010155,ชุมชนท่าขาม-บ้านฮ่อม,18.57380555,99.00659502,2.2,0,,,0.14,อินทยงยศ,106,269,188,457,164,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,1,แม่น้ำกวง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010156,ชุมชนประตูลี้,18.57187197,99.00615647,2.4,0,,,0.23,อินทยงยศ,106,243,206,449,135,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,1,-,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010157,ชุมชนสันดอนรอม,18.57190629,99.00177106,2.9,0,,,0.18,ลำพูน-ป่าซาง,106,650,511,1161,378,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010158,ชุมชนพระคงฤาษี,18.58400323,99.00884807,1.6,0,,,0.1,เจริญราษฎร์,106,94,60,154,49,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010159,ชุมชนสวนดอก,18.58585659,99.00986329,1.7,1,เจริญราษฎร์,106,,,,386,326,712,203,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,1,ลำเหมืองจ่าแส้,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010160,ชุมชนสันป่ายางหน่อม,18.59916768,99.01826531,3.2,1,เชียงใหม่-ลำพูน,106,,,,119,83,202,64,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,1,ลำเหมืองจ่าแส้,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010161,ชุมชนหน้าสถานีรถไฟ,18.59294572,99.02225375,2.2,0,,,1,เจริญราษฎร์,106,162,146,308,106,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010162,ชุมชนจามเทวี,18.58178374,98.99613038,3.1,1,จามเทวี,1015,,,,279,215,494,146,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010163,ชุมชนบ้านหลวย,18.56801109,99.01101127,2.8,0,,,2.8,ลำพูน-ป่าซาง,106,305,244,549,163,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,1,น้ำกวง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,1,1,1,1
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010164,ชุมชนมหาวัน,18.57846081,99.00360167,2.2,1,จามเทวี,1015,,,,633,489,1122,399,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,1,1,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010165,ชุมชนชัยมงคล,18.57569716,99.00553957,2.5,0,,,0.1,อินทยงยศ,106,183,151,334,101,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ในเมือง,5101,เมืองลำพูน,51010100,51010166,ชุมชนศรีบุญเรือง,18.58075916,99.00643945,1.6,0,,,0.2,อินทยงยศ,106,113,86,199,77,1,,0,,0,,1,เทศบาลเมืองลำพูน,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010201,ต้นผึ้ง,18.61991397,99.03256685,5.5,1,เจริญราษฎร์,106,,,,1197,1063,2260,1216,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,1,"แม่น้ำกวง,แม่น้ำปิงห่าง,คลองเหมืองกลาง",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,1.ทุ่งหนอง1 2.ทุ่งหนอง2 3.ทุ่งป่าแขม 4.ทุ่งป่ากว๋าว1 5.ทุ่งป่ากว๋าว2 6.ทุ่งป่ากว๋าว3 7.ลำเหมืองปิงห่าง1 8.ลำเหมืองปิงห่าง2,1,11,1,1
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010202,เหมืองง่า,18.61236461,99.02415812,3.5,1,เจริญราษฎร์,106,,,,853,738,1591,659,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,1,"แม่น้ำกวง,แม่น้ำปิงห่าง,คลองลำเหมืองหลิ่งห้า",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,ฝายหลังบ้านลุงมา,1,2,0,
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010203,ศรีบุญยืน,18.59952231,99.03019041,3.4,0,,,1.1,เจริญราษฎร์,106,876,688,1564,1055,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,1,"แม่น้ำกวง,แม่น้ำปิงห่าง",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายปิงห่าง,0,,0,
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010204,วังทอง,18.59349229,99.02496681,2.5,0,,,1,เจริญราษฎร์,106,576,497,1073,739,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,1,แม่น้ำกวง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายวังทอง,1,1,0,
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010205,ป่าขาม,18.63598003,99.0181312,7.9,0,,,1.4,ริมปิง - ป่าเห็ว,1030,811,707,1518,578,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,1,"คองลำเหมืองจ่าแส้, คลองลำเหมืองกลาง",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,ฝายกั้นน้ำที่ 4,0,,0,
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010206,ทุ่ง,18.58932175,98.99509102,4.5,1,ทางหลวงชนบท ลำพูน,3186,,,,1471,1297,2768,1700,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ลำเหมืองกลาง,1,6,0,
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010207,ป่าแขม,18.64190815,99.00923431,3.7,1,ริมปิง-ป่าเหว,1030,,,,216,169,385,158,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,1,แม่ปิงเก่า,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010208,หลุก,18.62962089,99.01269972,6.9,0,,,2.8,เจริญราษฎร์,106,760,615,1375,522,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,1,คลองเหมืองกลาง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010209,หัวยาง,18.62462771,99.0075244,3.7,0,,,2.3,ทางหลวงชนบท ลำพูน,3186,508,461,969,452,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,1,เหมืองไม้แดง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,1,4,0,
51,ลำพูน,เหมืองง่า,5101,เมืองลำพูน,51010200,51010210,ศรีสองเมือง,18.60150515,99.02043656,3.7,1,ถนนเชียงใหม่-ลำพูน,106,,,,1069,867,1936,1074,1,,0,,1,เทศบาลตำบลเหมืองง่า,0,,0,,0,,1,ลำเหมืองกลาง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายลำเหมืองกลาง,1,1,1,3
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010301,อุโมงค์,18.66481048,99.03589413,11,1,ถนนเชียงใหม่-ลำพูน,106,,,,898,792,1690,530,1,,0,,1,เทศบาลตำบลอุโมงค์,0,,0,,0,,1,คลองปิงห่าง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010302,กอม่วง,18.65859854,99.03591961,10,1,"ถนนเชียงใหม่-ลำพูน, ถนนป่าเห็ว - ริมปิง","106, 1030",,,,381,344,724,220,1,,0,,1,เทศบาลตำบลอุโมงค์,0,,0,,0,,1,คลองปิงห่าง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,1,บ่อดินของเอกชน,0,,1,1,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010303,สันกับตอง,18.66295798,99.05263379,12,1,ถนนซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง,11,,,,235,226,461,134,1,,0,,1,เทศบาลตำบลอุโมงค์,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010304,ฮ่องกอก,18.65780695,99.05900538,13,1,ถนนซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง,11,,,,240,250,490,170,1,,0,,1,เทศบาลตำบลอุโมงค์,0,,0,,0,,1,"แม่น้ำกวง,แม่น้ำแม่สะลาบ",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,1,1,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010305,ป่าเห็ว,18.65199247,99.03922945,9.5,1,"ถนนเชียงใหม่-ลำพูน, ถนนป่าเห็ว - ริมปิง","106, 1030",,,,597,498,1095,426,1,,0,,1,เทศบาลตำบลอุโมงค์,0,,0,,0,,1,คลองปิงห่าง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,1,1,0,
51,ลำพูน,หนองช้างคืน,5101,เมืองลำพูน,51010400,51010401,หัวฝาย,18.66759174,99.01801586,17,0,,,1,ถนนชลประทาน,1030,330,294,624,271,1,,0,,0,,0,,0,,0,,1,คลองเหมืองลึก ชลประทาน,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,หนองช้างคืน,5101,เมืองลำพูน,51010400,51010403,หัวฝาย,18.66738718,99.01275069,15,1,หัวฝาย-ล่องกาศ,1030,,,,334,283,617,245,1,,0,,0,,0,,0,,0,,1,แม่น้ำปิง ชลประทาน,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,"ฝายสะพาน2,3",0,,0,
51,ลำพูน,หนองช้างคืน,5101,เมืองลำพูน,51010400,51010404,หนองช้างคืน,18.65258714,99.01767522,10,1,ป่าเห็ว-ริมปิง,1030,,,,506,443,949,402,1,,0,,0,,0,,0,,0,,1,ลำเหมืองท่อลาน,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010306,ป่าลาน,18.64910295,99.03973103,9.2,1,"ถนนเชียงใหม่-ลำพูน, ถนนป่าเห็ว - ริมปิง","106, 1030",,,,507,473,980,285,1,,0,,1,เทศบาลตำบลอุโมงค์,0,,0,,0,,1,"คลองปิงห่าง,แม่น้ำลำเหมืองลึก",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010307,เชตวัน,18.64350801,99.04742092,8.8,1,ถนนเชียงใหม่-ลำพูน,106,,,,963,817,1780,465,1,,0,,1,เทศบาลตําบลอุโมงค์,0,,0,,0,,1,"คลองน้ำปิงห่าง,แม่น้ำร่องเชียว",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010308,ไร่,18.64429332,99.04953852,9.5,1,"ถนนเชียงใหม่-ลำพูน,ถนนซุปเปอร์ไฮเวย์เชียงใหม่-ลำปาง","106,11",,,,672,708,1380,441,1,,0,,1,เทศบาลตําบลอุโมงค์,0,,0,,0,,1,แม่น้ำร่องเชียว,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,1,สถานีไฟฟ้าย่อย2(ฝ่ายผลิตภูมิภาค),1,0,,0,,1,ฝายคอนกรีต,1,1,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010309,ป่าเส้า,18.63837291,99.04598996,8.2,1,"ถนนเชียงใหม่-ลำพูน,ถนนซุปเปอร์ไฮเวย์เชียงใหม่-ลำปาง","106, 11",,,,1173,972,2145,602,1,,0,,1,เทศบาลตำบลอุโมงค์,0,,0,,0,,1,คลองปิงห่าง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,1,1,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010310,ชัยสถาน,18.62480563,99.04108018,6.6,1,"ถนนซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง, ถนนเชียงใหม่-ลำพูน","11, 106",,,,956,616,1572,502,1,,0,,1,เทศบาลตำบลอุโมงค์,0,,0,,0,,1,คลองปิงห่าง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,ฝายคอนกรีต,1,2,0,
51,ลำพูน,อุโมงค์,5101,เมืองลำพูน,51010300,51010311,แม่ร่องน้อย,18.62982422,99.05119345,8.2,1,ถนนซุปเปอร์ไฮเวย์เชียงใหม่-ลำปาง,11,,,,533,453,986,275,1,,0,,1,เทศบาลตำบลอุโมงค์,0,,0,,0,,1,"แม่น้ำกวง,แม่น้ำร่องเชียว",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,ฝายคอนกรีต,0,,0,
51,ลำพูน,หนองช้างคืน,5101,เมืองลำพูน,51010400,51010405,น้ำโค้ง,18.64332884,99.00676802,11,1,ล่องกาศ-หัวฝาย,1030,,,,349,314,663,252,1,,0,,0,,0,,0,,0,,1,แม่น้ำปิงน้อย,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายน้ำล้น,0,,0,
51,ลำพูน,หนองช้างคืน,5101,เมืองลำพูน,51010400,51010406,ริมเหมือง,18.63528618,99.01084363,7.5,0,,,1.5,ป่าเห็ว-ริมปิง,1030,250,216,466,175,1,,0,,0,,0,,0,,0,,1,"คลองจอมเมือง, คลองหนองพญาใจ",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ประตูป่า,5101,เมืองลำพูน,51010500,51010502,ล้องเดื่อ,18.63768034,98.99640664,12,0,,,2,ป่าเห็ว-ริมปิง,1030,339,266,605,235,1,,0,,1,เทศบาลตำบลประตูป่า,0,,0,,0,,1,ลำเหมืองจาวยอง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,หนองช้างคืน,5101,เมืองลำพูน,51010400,51010402,หนองช้างคืน,18.65336987,99.01244223,0.2,1,"ป่าเห็ว-ริมปิง,ชลประทานแม่ปิง",1030,,,,201,174,375,220,1,,0,,1,เทศบาลตำบลหนองช้างคืน,0,,0,,0,,1,แม่น้ำปิง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายสะพาน4,0,,0,
51,ลำพูน,ประตูป่า,5101,เมืองลำพูน,51010500,51010501,วังมุย,18.62813528,98.9758797,12,0,,,3,ป่าเห็ว-ริมปิง,1030,294,263,557,206,1,,0,,1,เทศบาลตำบลประตูป่า,0,,0,,0,,1,ลำเหมืองจาวยอง/ลำเหมืองฮ่องน้อยจา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายลำเหมืองหนองเดง/ฝายลำเหมืองหนองสีแจ่ง,0,,0,
51,ลำพูน,ประตูป่า,5101,เมืองลำพูน,51010500,51010503,ล่ามช้าง,18.63423523,99.00224984,8,1,ป่าเห็ว-ริมปิง,1030,,,,269,186,455,177,1,,0,,1,เทศบาลตำบลประตูป่า,0,,0,,0,,1,แม่ปิงเก่า,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายยาโน,0,,0,
51,ลำพูน,ประตูป่า,5101,เมืองลำพูน,51010500,51010504,หนองมูล,18.62198046,99.003658,8,1,ถนนทางหลวงชนบทลำพูน,3186,,,,429,384,813,308,1,,0,,1,เทศบาลตำบลประตูป่า,0,,0,,0,,1,ลำเหมืองไม้แดง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,ฝายหินทิ้ง,1,1,0,
51,ลำพูน,ประตูป่า,5101,เมืองลำพูน,51010500,51010505,ท่ากว้าง,18.6218826,98.98922503,9,0,,,3,ป่าเห็ว-ริมปิง,1030,187,162,349,130,1,,0,,1,เทศบาลตำบลประตูป่า,0,,0,,0,,1,ลำเหมืองฮ่องน้อยจา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ลุงหมี,0,,0,
51,ลำพูน,ประตูป่า,5101,เมืองลำพูน,51010500,51010506,ศรีสุพรรณ,18.61971825,98.98436487,12,1,ป่าเห็ว- ริมปิง,1030,,,,279,226,505,182,1,,0,,1,เทศบาลตำบลประตูป่า,0,,0,,0,,1,แม่ปิงเก่า,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ลำเหมืองฮ่องน้อยจา,0,,0,
51,ลำพูน,ประตูป่า,5101,เมืองลำพูน,51010500,51010507,ร่องเชี่ยว,18.61555852,98.98003042,11,1,ป่าเห็ว-ริมปิง,1030,,,,120,90,210,98,1,,0,,1,เทศบาลตำบลประตูป่า,0,,0,,0,,1,แม่ปิงเก่า,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายน้ำล้น,0,,0,
51,ลำพูน,ประตูป่า,5101,เมืองลำพูน,51010500,51010508,สันหัววัว,18.6201923,98.98967564,9,1,ป่าเห็ว-ริมปิง,1030,,,,208,151,359,145,1,,0,,1,เทศบาลตำบลประตูป่า,0,,0,,0,,1,แม่ปิงเก่า,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ประตูป่า,5101,เมืองลำพูน,51010500,51010509,ต้นแงะ,18.61561063,98.99305657,7,0,,,4,ป่าเห็ว-ริมปิง,1030,473,418,891,371,1,,0,,1,เทศบาลตำบลประตูป่า,0,,0,,0,,1,คลองแม่แกบก้อง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,1,1,0,
51,ลำพูน,ริมปิง,5101,เมืองลำพูน,51010600,51010601,ทุ่งป่าแก,18.61394187,98.96658719,9.6,1,ริมปิง-ป่าเห็ว,1030,,,,240,194,434,143,1,,0,,1,เทศบาลตำบลริมปิง,0,,0,,0,,1,น้ำปิง ,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายสะพานอันดับ 7 คลองแม่ปิงห่าง,0,,0,
51,ลำพูน,ริมปิง,5101,เมืองลำพูน,51010600,51010602,ร่องกาศ,18.6034778,98.97361994,8.6,0,,,0.5,ริมปิง - ป่าเห็ว,1030,114,107,221,93,1,,0,,1,เทศบาลตำบลริมปิง,0,,0,,0,,1,น้ำปิงห่าง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายสะพานอันดับ 7 คลองแม่ปิงห่าง,0,,0,
51,ลำพูน,ริมปิง,5101,เมืองลำพูน,51010600,51010603,ฮ่องแร้ง,18.61047087,98.97590384,8.8,1,ริมปิง-ป่าเห็ว,1030,,,,145,129,274,126,1,,0,,1,เทศบาลตำบล​ริมปิง,0,,0,,0,,1,"แม่ปิงเก่า, ลำเหมืองใหม่, ลำเหมืองน้อย",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ริมปิง,5101,เมืองลำพูน,51010600,51010604,ศรีบังวัน,18.60703157,98.99030998,8.1,0,,,2.1,สายริมปิง-ป่าเห็ว,1030,445,402,847,259,1,,0,,1,เทศบาลตำบลริมปิง,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ริมปิง,5101,เมืองลำพูน,51010600,51010605,เจดีย์ขาว,18.59842792,98.97853777,8.2,0,,,3.8,ลำพูน - สันป่าตอง,1015,516,424,940,351,1,,0,,1,เทศบาลตำบลริมปิง,0,,0,,0,,1,น้ำแม่แกบกล้อง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ริมปิง,5101,เมืองลำพูน,51010600,51010606,สันริมปิง,18.59730557,98.98100406,6.2,1,ลำพูน - สันป่าตอง,1015,,,,690,619,1309,440,1,,0,,1,เทศบาลตำบลริมปิง,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ริมปิง,5101,เมืองลำพูน,51010600,51010607,หนองผำ,18.59281479,98.97010893,6.5,1,"ริมปิง-สบทา, ลำพูน-สันป่าตอง","30,461,015",,,,450,441,891,291,1,,0,,1,เทศบาลตำบล​ริมปิง,0,,0,,0,,1,"แม่น้ำปิง, เหมืองปู่โอ๊ด, เหมืองก้อง, แม่แกบก้อง, ลำน้ำทา",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายพญาอุต,0,,0,
51,ลำพูน,ริมปิง,5101,เมืองลำพูน,51010600,51010608,ป่ายาง,18.58426636,98.9650543,8.3,0,,,2.4,ริมปิง-สันป่าตอง,1015,471,427,898,326,1,,0,,1,เทศบาลตำบลริมปิง,0,,0,,0,,1,คลองแม่แกบก้อง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
